Latini	0.000615187
di Bella	0.00061419
Vaccari	0.000614032
Bressan	0.000611724
Nobile	0.000611619
Sassi	0.000610255
Battista	0.000610046
Sarti	0.000609678
Cerri	0.000609206
de Vita	0.000608787
Iannone	0.000608314
Morabito	0.000608262
Gabriele	0.000606583
Repetto	0.000606111
Evangelista	0.000606059
de Marchi	0.000604328
Carlucci	0.000603593
Gamba	0.000602754
Giacomelli	0.000599869
Natali	0.000598662
Reale	0.000598662
Fadda	0.000598557
Bergamaschi	0.00059819
Bandini	0.000597508
Mazzeo	0.000597403
Lentini	0.000596931
Valle	0.000596773
Simoni	0.000596564
Dalle	0.000596144
Marchesini	0.000596144
Vanni	0.000595672
Gennari	0.00059541
Crespi	0.000594203
Massari	0.000593941
Floris	0.000593521
Cataldo	0.000593364
Montagna	0.000593206
Manenti	0.000593049
Patti	0.000592157
Terranova	0.000591108
Casali	0.000590846
Scuderi	0.000590006
Lazzarini	0.000589796
Deiana	0.00058901
Contini	0.000588695
Bello	0.000587436
Bettini	0.000587331
Grande	0.000586439
Botti	0.000586387
di Giacomo	0.000584446
Pecoraro	0.000584446
Marelli	0.000584026
Fioravanti	0.000583764
Amoroso	0.000583711
Bertelli	0.000583659
Mazzoleni	0.000581718
Salvati	0.000580564
Urso	0.000580354
Santucci	0.000579619
Dessi	0.000578728
Minelli	0.000578413
Torrisi	0.000577364
Tortora	0.00057558
Barbagallo	0.000575475
Benvenuti	0.000575423
Galati	0.000575265
Iodice	0.000575055
Santoni	0.000574898
Parente	0.000573429
Meli	0.000573167
D'Errico	0.000573062
Morra	0.000572905
Zambon	0.000572905
Cardinali	0.000572118
di Pasquale	0.000572013
Drago	0.000571121
Zaccaria	0.000571016
Veronesi	0.000570649
Sessa	0.000570596
Paris	0.000569495
Rigamonti	0.000569495
Felici	0.000569075
Arrigoni	0.000569023
di Francesco	0.000568603
Cappello	0.000567869
Marin	0.000567711
Cimino	0.000566085
Facchini	0.000565875
Speranza	0.000565403
Giordani	0.000564983
Benini	0.000562518
Petrone	0.000562151
Coco	0.000561888
Marangon	0.000560052
Pizzo	0.000559633
Carlini	0.000559423
Benetti	0.000559265
Ragusa	0.000559213
Vella	0.000558059
Simeone	0.000557901
Curti	0.000557272
Biagini	0.000557114
Bonelli	0.000557062
D'Alessio	0.000555541
Corso	0.000554072
Puddu	0.000552813
Milazzo	0.000552603
Todaro	0.000552603
Sansone	0.000551816
Capra	0.000550872
Consoli	0.000550557
Migliore	0.000550452
Gozzi	0.000549928
Sannino	0.000549298
Bolognesi	0.000549088
Franzoni	0.000548196
Giorgetti	0.000548092
Adami	0.000547934
Giacalone	0.000547777
Piscopo	0.000546046
Calcagno	0.000545941
Caselli	0.000545836
Calo	0.000544892
Giacomini	0.000544629
Bongiovanni	0.000542269
Valerio	0.000542216
Ottaviani	0.000541377
Zanoni	0.000541167
Perrotta	0.000541114
Gregori	0.0005408
Barra	0.000540747
di Biase	0.00053996
Cipolla	0.000539646
Guarnieri	0.000539541
Mascia	0.000539121
Signorini	0.000538911
Pala	0.000538701
lo Presti	0.000538177
Cesari	0.000537705
Lisi	0.000537705
Campo	0.0005376
Calvi	0.000535869
Romanelli	0.000535816
Radaelli	0.000535501
